기간	자치구	합계	계(개)	인도	입양분양	폐사	계류기증
2016	성북구	376	277	95	57	124	1	85	1	15	69	-	14	1	10	3	-
2016	강북구	355	280	91	62	127	-	68	2	14	52	-	7	-	7	-	-
2016	도봉구	315	212	71	59	80	2	89	1	14	74	-	14	-	11	3	-
2016	노원구	330	251	101	60	88	2	64	1	11	52	-	15	2	10	3	-
2016	은평구	449	308	99	53	152	4	124	3	12	109	-	17	-	15	2	-
2016	서대문구	331	198	69	38	91	-	117	2	16	99	-	16	1	12	3	-
2016	마포구	600	240	118	90	20	12	338	11	145	161	21	22	-	7	10	5
2016	양천구	425	306	148	78	80	-	109	11	31	67	-	10	1	3	6	-
2016	강서구	394	288	105	65	117	1	89	6	14	69	-	17	3	12	2	-
2016	구로구	210	163	51	37	74	1	35	-	5	30	-	12	3	8	1	-
2016	금천구	216	164	45	50	67	2	44	1	3	40	-	8	-	8	-	-
2016	영등포구	279	175	57	44	74	-	94	-	26	68	-	10	-	9	1	-
2016	동작구	335	277	146	51	80	-	31	1	17	13	-	27	-	9	17	1
2016	관악구	814	550	205	318	27	-	237	17	137	83	-	27	4	21	1	1
2016	서초구	176	112	42	27	43	-	55	2	7	46	-	9	-	8	1	-
2016	강남구	240	166	65	47	53	1	63	2	8	53	-	11	-	10	1	-
2016	송파구	336	241	76	48	117	-	79	1	7	71	-	16	2	11	3	-
2016	강동구	297	226	75	48	103	-	57	1	29	24	3	14	3	10	1	-
2017	합계	8,630	5,584	2,014	1,622	1,915	33	2,758	79	766	1,766	147	288	21	203	59	5
2017	종로구	288	161	45	26	89	1	124	4	9	111	-	3	-	2	1	-
2017	중구	185	99	26	25	46	2	75	2	7	66	-	11	-	8	3	-
2017	용산구	386	189	105	63	12	9	182	3	73	98	8	15	-	4	8	3
2017	성동구	249	154	53	34	67	-	80	5	11	64	-	15	-	11	4	-
2017	광진구	310	189	86	38	63	2	109	2	20	87	-	12	1	9	2	-
2017	동대문구	379	236	83	56	96	1	131	2	14	113	2	12	-	10	2	-
2017	중랑구	423	284	96	84	104	-	131	6	10	115	-	8	-	7	1	-
2017	성북구	378	260	93	51	115	1	99	4	16	79	-	19	-	18	1	-
2017	강북구	382	276	86	77	113	-	95	-	22	73	-	11	-	9	2	-
2017	도봉구	331	213	81	46	86	-	107	2	11	94	-	11	-	8	3	-
2017	노원구	339	237	84	41	110	2	86	1	9	76	-	16	1	12	3	-
2017	은평구	463	353	89	77	185	2	99	7	14	78	-	11	1	9	1	-
2017	서대문구	244	192	67	39	84	2	37	5	14	18	-	15	1	14	-	-
2017	마포구	610	242	114	103	15	10	359	8	140	126	85	9	-	2	5	2
2017	양천구	427	289	124	156	9	-	129	5	46	78	-	9	1	4	4	-
2017	강서구	374	275	99	64	112	-	87	2	17	68	-	12	2	9	1	-
2017	구로구	233	206	51	67	88	-	20	-	4	16	-	7	1	5	1	-
2017	금천구	184	138	42	36	60	-	43	2	6	35	-	3	-	3	-	-
2017	영등포구	242	148	50	38	60	-	83	4	43	36	-	11	-	8	3	-
2017	동작구	311	235	117	55	63	-	54	4	18	32	-	22	9	8	5	-
2017	관악구	701	450	167	266	17	-	227	2	158	67	-	24	-	20	4	-
2017	서초구	194	130	49	26	55	-	56	2	7	47	-	8	1	7	-	-
2017	강남구	246	146	52	40	54	-	93	-	18	75	-	7	2	5	-	-
2017	송파구	309	227	71	55	101	-	74	6	11	57	-	8	1	4	3	-
2017	강동구	442	255	84	59	111	1	178	1	68	57	52	9	-	7	2	-
2018	합계	8,220	5,368	2,017	1,572	1,703	76	2,607	71	830	1,657	49	245	14	152	77	2
2018	종로구	240	122	50	23	49	-	112	8	10	94	-	6	-	4	2	-
2018	중구	163	92	29	24	38	1	59	-	5	54	-	12	2	6	4	-
2018	용산구	294	190	79	74	17	20	98	3	42	45	8	6	-	4	2	-
2018	성동구	245	155	46	31	77	1	81	1	9	71	-	9	1	6	2	-
2018	광진구	325	190	93	36	60	1	128	1	19	108	-	7	-	3	4	-
2018	동대문구	298	237	91	57	86	3	53	4	9	40	-	8	3	5	-	-
2018	중랑구	406	259	84	72	100	3	137	3	23	111	-	10	-	7	3	-
2018	성북구	352	261	78	43	138	2	82	-	28	54	-	9	-	6	3	-
2018	강북구	420	280	98	59	119	4	128	-	22	106	-	12	1	7	4	-
2018	도봉구	276	204	76	45	82	1	65	-	15	50	-	7	-	5	2	-
2018	노원구	294	222	63	49	109	1	66	2	10	54	-	6	-	4	2	-
2018	은평구	384	285	95	52	133	5	87	1	8	78	-	12	1	11	-	-
2018	서대문구	188	179	73	23	82	1	1	-	-	1	-	8	-	3	5	-
2018	마포구	528	222	106	89	15	12	297	1	143	130	23	9	1	3	3	2
2018	양천구	365	231	117	112	2	-	123	11	30	82	-	11	-	8	3	-
2018	강서구	425	288	99	81	103	5	127	4	17	106	-	10	-	7	3	-
2018	구로구	215	173	41	53	76	3	34	1	5	28	-	8	-	6	2	-
2018	금천구	181	135	37	38	58	2	45	-	11	34	-	1	-	1	-	-
2018	영등포구	229	139	50	44	43	2	75	3	12	58	2	15	1	8	6	-
2018	동작구	275	227	118	67	42	-	30	4	13	13	-	18	1	8	9	-
2018	관악구	880	493	207	275	11	-	358	11	284	59	4	29	2	24	3	-
2018	서초구	182	124	42	15	64	3	53	1	9	43	-	5	-	4	1	-
2018	강남구	271	158	58	41	57	2	100	10	17	73	-	13	1	5	7	-
2018	송파구	326	211	57	62	90	2	104	2	12	90	-	11	-	6	5	-
2018	강동구	458	291	130	107	52	2	164	-	77	75	12	3	-	1	2	-
2019	합계	7,515	4,533	1,794	1,222	1,300	217	2,726	71	883	1,633	139	256	14	147	91	4
2019	종로구	245	134	38	25	65	6	102	-	9	92	1	9	-	7	2	-
2019	중구	134	65	17	17	29	2	60	-	13	47	-	9	-	7	2	-
2019	용산구	281	168	104	45	8	11	106	9	44	40	13	7	1	2	3	1
2019	성동구	199	121	50	28	39	4	70	2	6	62	-	8	-	6	2	-
2019	광진구	250	141	57	34	40	10	95	3	10	82	-	14	-	8	6	-
2019	동대문구	289	184	70	36	67	11	95	-	6	89	-	10	-	4	6	-
2019	중랑구	394	247	108	50	79	10	140	2	17	121	-	7	2	3	2	-
2019	성북구	253	187	65	33	80	9	61	1	14	46	-	5	-	3	2	-
2019	강북구	367	266	91	59	102	14	78	-	17	61	-	23	-	11	12	-
2019	도봉구	262	180	64	43	65	8	70	-	11	59	-	12	-	7	5	-
2019	노원구	304	210	69	50	78	13	84	4	10	70	-	10	1	7	2	-
2019	은평구	337	252	87	41	106	18	71	3	3	64	1	14	2	5	6	1
2019	서대문구	166	141	53	27	52	9	21	1	2	18	-	4	-	4	-	-
2019	마포구	541	152	70	58	16	8	371	5	206	139	21	18	3	8	6	1
2019	양천구	326	208	116	88	4	-	110	4	59	47	-	8	-	6	2	-
2019	강서구	264	177	66	37	63	11	79	1	8	67	3	8	1	3	4	-
2019	구로구	294	158	48	36	67	7	130	1	6	37	86	6	-	3	3	-
2019	금천구	201	128	39	26	56	7	68	-	18	50	-	5	1	2	2	-
2019	영등포구	230	142	53	31	42	16	73	3	12	58	-	15	-	12	2	1
2019	동작구	270	185	111	39	30	5	68	2	20	46	-	17	-	4	13	-
2019	관악구	815	428	181	225	22	-	371	17	282	72	-	16	-	15	1	-
2019	서초구	174	110	35	32	31	12	57	1	6	49	1	7	1	1	5	-
2019	강남구	234	147	44	49	46	8	77	5	22	49	1	10	1	8	1	-
2019	송파구	269	179	75	36	58	10	83	5	9	68	1	7	-	6	1	-
2019	강동구	416	223	83	77	55	8	186	2	73	100	11	7	1	5	1	-
2020	합계	6,378	3,422	1,494	1,017	777	134	2,658	55	886	1,568	149	298	27	219	45	7
2020	종로구	225	114	27	29	56	2	104	1	17	80	6	7	2	5	-	-
2020	중구	104	41	19	12	8	2	60	1	17	38	4	3	-	3	-	-
2020	용산구	258	136	87	40	4	5	112	4	51	51	6	10	4	6	-	-
2020	성동구	174	88	30	27	27	4	78	2	8	66	2	8	1	3	4	-
2020	광진구	191	104	51	24	28	1	72	2	9	58	3	15	1	12	2	-
2020	동대문구	282	141	47	48	37	9	123	1	15	98	9	18	1	10	7	-
2020	중랑구	273	151	47	56	38	10	114	5	4	97	8	8	-	7	1	-
2020	성북구	208	140	67	23	46	4	58	3	13	39	3	10	1	6	2	1
2020	강북구	311	207	61	58	80	8	88	-	17	66	5	16	1	15	-	-
2020	도봉구	262	161	66	39	48	8	89	-	18	58	13	12	-	10	2	-
2020	노원구	262	164	49	47	58	10	86	-	14	69	3	12	1	8	1	2
2020	은평구	272	191	79	40	66	6	72	4	6	60	2	9	-	7	2	-
2020	서대문구	137	73	30	23	18	2	56	-	5	50	1	8	-	6	2	-
2020	마포구	341	117	65	45	-	7	218	4	150	57	7	6	2	2	-	2
2020	양천구	325	160	110	47	3	-	153	6	67	80	-	12	2	9	1	-
2020	강서구	259	151	64	43	38	6	92	2	11	74	5	16	1	11	3	1
2020	구로구	156	98	37	20	37	4	55	3	6	42	4	3	1	1	1	-
2020	금천구	182	113	53	39	15	6	60	-	11	47	2	9	2	6	1	-
2020	영등포구	149	76	30	23	18	5	54	1	5	47	1	19	-	16	2	1
2020	동작구	260	135	87	31	17	-	106	4	48	46	8	19	-	12	7	-
2020	관악구	693	301	149	138	9	5	359	5	284	67	3	33	2	29	2	-
2020	서초구	163	94	27	20	44	3	54	-	4	42	8	15	-	12	3	-
2020	강남구	254	136	50	56	23	7	109	5	18	76	10	9	2	6	1	-
2020	송파구	258	140	64	35	31	10	110	-	19	90	1	8	1	6	1	-
2020	강동구	379	190	98	54	28	10	176	2	69	70	35	13	2	11	-	-
